model_id,variable,lag,statistic,p_value,squared_residual,warning
BVAR-HOM-final-chain3,TTF_ret,6,13.049792448674214,0.04225201809446555,FALSE,
BVAR-HOM-final-chain3,TTF_ret,12,23.83352786466491,0.02142763311444862,FALSE,
BVAR-HOM-final-chain3,Brent_ret,6,6.517327078038771,0.3677955377108524,FALSE,
BVAR-HOM-final-chain3,Brent_ret,12,10.566702472283628,0.5663708720788379,FALSE,
BVAR-HOM-final-chain3,Power_ret,6,25.78153027023938,2.44500154215066e-4,FALSE,
BVAR-HOM-final-chain3,Power_ret,12,44.641856613836744,1.1867087768901996e-5,FALSE,
BVAR-HOM-final-chain3,CPI_yoy_change,6,58.03243496041349,1.1287049073160915e-10,FALSE,
BVAR-HOM-final-chain3,CPI_yoy_change,12,88.66380529568704,8.948397578478762e-14,FALSE,
BVAR-HOM-final-chain3,IP_growth,6,21.71782223183574,0.0013619828885695906,FALSE,
BVAR-HOM-final-chain3,IP_growth,12,28.21890640331725,0.005138179145700472,FALSE,
BVAR-HOM-final-chain3,Bund2Y_change,6,8.35038062988298,0.2135407159737963,FALSE,
BVAR-HOM-final-chain3,Bund2Y_change,12,28.452312928721053,0.004747777022133137,FALSE,
BVAR-HOM-final-chain3,CISS_change,6,10.48497356804722,0.10565895402716152,FALSE,
BVAR-HOM-final-chain3,CISS_change,12,18.063957263609108,0.11376231364605227,FALSE,
BVAR-HOM-final-chain3,GreenEquity_relative,6,13.687366798820758,0.03333024003923146,FALSE,
BVAR-HOM-final-chain3,GreenEquity_relative,12,17.42742112699746,0.1342141055375644,FALSE,
BVAR-HOM-final-chain3,GreenBond_relative,6,16.056924250668313,0.01345167165936767,FALSE,
BVAR-HOM-final-chain3,GreenBond_relative,12,21.813173438011347,0.039667823495446064,FALSE,
BVAR-SV-p1-pilot,EUA_ret,6,4.890272432430599,0.5579617257554712,FALSE,
BVAR-SV-p1-pilot,EUA_ret,12,8.131935037044332,0.7747369546401187,FALSE,
BVAR-SV-p1-pilot,TTF_ret,6,5.557279391674649,0.4745609249367002,FALSE,
BVAR-SV-p1-pilot,TTF_ret,12,11.889688323512756,0.45457915954942574,FALSE,
BVAR-SV-p1-pilot,Brent_ret,6,5.697056564203052,0.4579666957129537,FALSE,
BVAR-SV-p1-pilot,Brent_ret,12,8.78556851966018,0.7211284138160361,FALSE,
BVAR-SV-p1-pilot,Power_ret,6,21.972790681491333,0.0012246969610281155,FALSE,
BVAR-SV-p1-pilot,Power_ret,12,52.608416257778515,4.835458541352367e-7,FALSE,
BVAR-SV-p1-pilot,CPI_yoy_change,6,4.935690784622383,0.5520873936475087,FALSE,
BVAR-SV-p1-pilot,CPI_yoy_change,12,31.325900348092993,0.0017566213630956229,FALSE,
BVAR-SV-p1-pilot,IP_growth,6,8.714807947177341,0.1902637013623839,FALSE,
BVAR-SV-p1-pilot,IP_growth,12,19.88595736707084,0.06927425355253292,FALSE,
BVAR-SV-p1-pilot,Bund2Y_change,6,2.2572972786315195,0.8945799790879075,FALSE,
BVAR-SV-p1-pilot,Bund2Y_change,12,21.805040733001736,0.0397638245200842,FALSE,
